"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood"
"432","G0800350013901",8,2839,7528,87919563865.5869,176007595447.173,0.00126864162773564,0.000283899999999993,0.00352387643842049
"433","G0800350013904",8,1767,4356,38738478702.1173,68285933838.1817,0.000733951817874265,0.000176699999999996,0.00456486444223937
"434","G0800350013905",8,1660,4207,42690466130.7809,79214946096.3396,0.000437738361184026,0.000165999999999996,0.000513562483849584
"435","G0800350013907",8,1963,5524,56980049048.0998,116684407111.819,0.000737647324845433,0.000196299999999995,0.00137470022104351
"436","G0800350013909",8,2267,5994,78694823701.5666,177029396415.791,0.00131034914797677,0.000226699999999994,0.00432324020588571
"437","G0800350013911",8,2227,7640,89888644156.2841,192509523600.757,0.00250666778137908,0.000222699999999993,0.00356356225443051
"438","G0800350014001",8,3012,7333,75472385613.7416,147688399784.41,0.0008694158415851,0.000301199999999993,0.0031753905667341
"439","G0800350014005",8,1790,5116,52140185088.7892,101641385913.212,0.000433082295871685,0.000178999999999995,0.00150526258903254
"440","G0800350014007",8,1468,2980,28633372037.2834,41480580900.6967,0.000455381766621295,0.000146799999999997,0.0000970844264715387
"441","G0800350014010",8,2156,5731,56166848148.9331,115849035447.426,0.00100227719956783,0.000215599999999995,0.0029701120929917
"442","G0800350014011",8,1746,4240,45720656453.6584,70690293295.7624,0.000376227383624329,0.000174599999999996,0.000101581015014139
"443","G0800350014013",8,2297,7331,92715296540.401,175773111319.114,0.00108991657721761,0.000229699999999993,0.000396165339666421
"444","G0800350014107",8,1457,3945,43377332013.1051,95590994477.1543,0.000512831473076937,0.000145699999999996,0.00677145432847448
"445","G0800350014108",8,1801,4830,52569197444.9258,112588707679.144,0.000369025893204479,0.000180099999999995,0.0162699342876708
"446","G0800350014110",8,2283,5637,51706882871.6503,106069047220.818,0.000996519325470096,0.000228299999999995,0.00100744941356777
"447","G0800350014114",8,1372,3424,38510337535.1546,69810822291.2277,0.000323924548531758,0.000137199999999997,0.00686267241529824
"448","G0800350014115",8,1741,4449,52108217688.9731,112049299306.486,0.000470207211144007,0.000174099999999996,0.00101979267303949
"449","G0800350014116",8,2521,6201,55224485456.9286,85688830503.3309,0.00180542718946697,0.000252099999999995,0.000325455256508939
"450","G0800350014122",8,2477,7149,87936400541.1419,193393164825.309,0.000621383797200705,0.000247699999999992,0.00114010353587668
"451","G0800350014123",8,1317,3343,31630342268.6887,61094149146.3162,0.0004183108463386,0.000131699999999997,0.000476103864278194
"452","G0800350014126",8,1028,1961,20794305959.2432,31413511715.7189,0.000413166585945298,0.000102799999999998,0.0000607921811394081
"453","G0800350014127",8,1800,5508,73120525157.5629,163512193278.415,0.000583276514928967,0.000179999999999994,0.00148207084242875
"454","G0800350014128",8,1852,4981,55180178863.2102,134890045518.585,0.000930478785764872,0.000185199999999995,0.000929037606523233
"455","G0800350014131",8,2434,4702,53311007802.4875,71369758071.7709,0.000397637461435592,0.000243399999999995,0.000169396753992155
"456","G0800350014132",8,2051,6482,81282413682.6046,171948115313.929,0.000571979254649312,0.000205099999999993,0.00064155261393246
"457","G0800350014134",8,2049,6329,71187152381.761,160021921196.001,0.000548724703867847,0.000204899999999993,0.00247199398533035
"458","G0800350014135",8,1272,4120,53025823903.3747,98957394756.465,0.000239169517377002,0.000127199999999996,0.000271836865159804
"459","G0800350014136",8,3018,9298,91739965111.3528,207773396454.616,0.00137671065313153,0.000301799999999992,0.00179688015293492
"460","G0800350014138",8,1649,3228,33044517251.6003,58286350099.6669,0.00112142895149882,0.000164899999999996,0.000315870325674067
"461","G0800350014202",8,705,1856,22876842411.5728,40212286396.6279,0.409735533369059,0.0000704999999999982,0.0166189957432217
"462","G0800350014204",8,1186,3356,37225488868.7302,85843808461.0054,0.000792058756140363,0.000118599999999997,0.00546409932884622
"463","G0800350014300",8,382,783,10308079231.9726,15897631582.4373,117805.234383654,0.0000381999999999992,5.92567228964062
"464","G0800350014406",8,4310,12637,141691227015.247,246769761752.127,0.00120664572325089,0.000430999999999988,0.00194593544992816
"465","G0800350014503",8,2175,5551,61768378128.6327,121580920356.954,0.000777759398094137,0.000217499999999994,0.00462721162773559
"466","G0800350014504",8,1806,4707,44732152690.1324,86620378452.53,0.000430697606411989,0.000180599999999996,0.00481127362639413
"467","G0800350014505",8,2141,5442,60791393209.4208,117578812451.952,0.000545848978875294,0.000214099999999995,0.00125883298716789
"468","G0800350014506",8,1672,4979,59936888116.6824,107219986938.082,0.0573812370882508,0.000167199999999995,0.00480984829132051
"469","G0800350014602",8,970,2682,32027256943.7365,58939110095.1712,3.64449426920935,0.0000969999999999972,0.0728657914563893
"470","G0800350014603",8,2201,7125,68807607505.1266,165750545352.384,0.000731580916449912,0.000220099999999994,0.00691735435068947
"471","G0800350014604",8,1357,4223,45532416096.1918,93740250674.7521,0.0212372707533633,0.000135699999999996,0.016398306785635
"472","G0800370000100",8,507,1602,13787358836.6501,22438082443.1907,157.33878769574,0.0000506999999999987,2.25331609529125
"473","G0800370000200",8,2127,7366,61210397981.7607,127394639493.251,0.00235650965443616,0.000212699999999995,0.0161992748213319
"474","G0800370000301",8,2244,6584,60820221583.4925,116361411025.788,0.00388317779866396,0.000224399999999994,0.0110778435546727
"475","G0800370000302",8,958,2240,25244854978.4721,50762874547.4535,0.0436149657351392,0.0000957999999999979,0.0218957722008564
"476","G0800370000401",8,1592,4632,38146631210.0615,67911217114.3374,0.000502163937940834,0.000159199999999996,0.00341758654856377
"477","G0800370000402",8,1539,5202,43156159276.151,91258960894.7724,0.00221591659371745,0.000153899999999996,0.00739434423543224
"478","G0800370000403",8,2475,8411,77622228848.2155,151452667294.413,0.0054250163862158,0.000247499999999994,0.0282956442755431
"479","G0800370000501",8,243,580,6073823715.63652,9026338433.61044,0.000114860528610255,0.0000242999999999995,0.000333869177233404
"480","G0800370000502",8,1120,3877,28178280347.6455,35675260409.4807,0.00043623081078584,0.000111999999999997,0.0111412482196353
"481","G0800370000503",8,2107,6529,46023193053.5872,66594494664.6412,0.000825132458519718,0.000210699999999995,0.00309462505274732
"482","G0800370000600",8,508,1484,13438746943.8873,25367821080.6666,0.00285344800676154,0.0000507999999999987,0.00502794203173827
"483","G0800370000701",8,460,1593,12086148914.371,15947316417.2803,0.00150210829866253,0.0000459999999999988,0.0341357001740456
"484","G0800370000702",8,792,1706,17067796487.0139,20412020317.4055,0.000275613958591907,0.0000791999999999983,0.00161145894692696
"485","G0800370000703",8,1078,2551,24547139997.861,33945887141.5829,0.000274769344296358,0.000107799999999998,0.0031339433257292
"486","G0800390961100",8,832,2059,24251163016.5918,32813820756.8579,240382.410220036,0.0000831999999999982,5.01907381428197
"487","G0800390961205",8,755,1954,23162307001.8354,34869884693.7314,113041.010034078,0.0000754999999999984,8.22493946437826
"488","G0800390961206",8,1339,3774,45530919603.242,88557063771.9969,0.381582042025701,0.000133899999999996,0.117697908472047
"489","G0800390961207",8,1436,3758,45198583141.8717,91094475694.2466,0.51119868286024,0.000143599999999996,0.0383675118706404
"490","G0800390961208",8,1226,3387,37689917605.378,62905697556.7496,10.8946459457899,0.000122599999999997,0.132242834732937
"491","G0800390961209",8,836,2078,24004186749.1221,38945204849.9545,1480.91704763034,0.0000835999999999982,0.827889369496536
"492","G0800410000101",8,2906,6270,55445129671.1453,101851311248.447,0.00109066071119128,0.000290599999999994,0.00378263795716886
"493","G0800410000102",8,1304,3520,38682263097.9476,96268803480.2187,0.000411057935115026,0.000130399999999996,0.00111802231690207
"494","G0800410000202",8,1857,4677,45597283797.775,85905658028.1718,0.00070209554351988,0.000185699999999996,0.0110383705636896
"495","G0800410000203",8,1766,4368,42790744174.9386,89257821357.5846,0.00210843449506305,0.000176599999999996,0.00756170328389106
"496","G0800410000301",8,1379,3459,30738685115.2912,67782057402.9008,0.00531265072421207,0.000137899999999997,0.00247355569790725
"497","G0800410000302",8,1928,4986,38936952609.2427,79838786444.3545,0.00218924348696947,0.000192799999999996,0.00255420829533657
"498","G0800410000400",8,1064,2061,24554887293.3285,55159422298.8603,0.000340938610985001,0.000106399999999998,0.000154930332999951
"499","G0800410000500",8,972,2122,26087614873.6311,56551568399.1795,0.000203967364553113,0.0000971999999999975,0.00030212267075614
"500","G0800410000600",8,1265,3015,32275254135.1088,87313699901.0308,0.000920395491074158,0.000126499999999997,0.000384497957800492
"501","G0800410000700",8,1499,3375,34089247473.7131,65594308742.5148,0.000662422379344614,0.000149899999999996,0.000731855524755866
"502","G0800410000800",8,1379,3000,31819670299.498,66270429366.4889,0.0005566734633571,0.000137899999999997,0.000183365101991767
"503","G0800410001101",8,758,1454,14144641430.0235,25676076302.6518,0.000145005543491844,0.0000757999999999984,0.000106412546152217
"504","G0800410001104",8,1526,3146,32403854340.2204,67589651665.2778,0.000504911541434042,0.000152599999999997,0.000531716743484139
"505","G0800410001302",8,2542,5291,55860908804.3684,104160016356.986,0.000686170544817156,0.000254199999999995,0.00234395193340217
"506","G0800410001900",8,2177,4380,42535107762.4013,72540677300.767,0.000713172674406095,0.000217699999999995,0.00045653695281606
"507","G0800410002000",8,2769,7008,61514015952.3391,110981077835.945,0.0032799783921221,0.000276899999999994,0.00400094708769581
"508","G0800410002101",8,1816,4070,34529904868.2222,54655866326.2228,0.000919832922185028,0.000181599999999996,0.000425573220717471
"509","G0800410002102",8,1762,4719,40584981304.8312,81576623557.8599,0.000863715556560362,0.000176199999999996,0.00162862476351909
"510","G0800410002400",8,2682,5506,57418219120.0815,103071290161.222,0.000688273828957839,0.000268199999999994,0.000878603238414823
"511","G0800410002501",8,1444,3521,47465257814.5301,103192773311.683,0.000381634498396357,0.000144399999999996,0.000732249040028899
"512","G0800410002502",8,2044,4342,40657652859.3473,73091875078.7247,0.00114075591628644,0.000204399999999996,0.000584556846271822
"513","G0800410002800",8,2684,6061,55046557576.1837,103057802180.582,0.00117167322230626,0.000268399999999993,0.000662833612876436
"514","G0800410002900",8,2381,5469,47456410029.3579,99479251408.9307,0.000685148756643907,0.000238099999999994,0.000670930163013528
"515","G0800410003000",8,2153,4319,42286617712.4008,85195424001.7056,0.000757604169216934,0.000215299999999995,0.000447703024882659
"516","G0800410003100",8,1846,4355,62133205947.4307,130209126304.421,0.000364560331561769,0.000184599999999995,0.00129862373499653
"517","G0800410003303",8,2468,5730,49371846705.0259,95644309336.3388,0.000674728855857543,0.000246799999999995,0.00195566726581868
"518","G0800410003306",8,1152,3335,34242995953.1445,63256617008.508,37.165216698871,0.000115199999999997,0.126498008463224
"519","G0800410003307",8,1410,3351,32500767987.9131,71743758456.6577,0.00022104393958295,0.000140999999999997,0.00702850400249825
"520","G0800410003308",8,2582,5746,49117516952.9688,91732651031.2692,0.000962752686126299,0.000258199999999994,0.00118954511098387
"521","G0800410003400",8,1589,3444,44720512190.0937,97467072811.0676,0.00279756835701737,0.000158899999999997,0.00194644845542139
"522","G0800410003701",8,3095,8178,85239941663.6557,200825645106.511,0.00242882796156505,0.000309499999999993,0.0115195630323736
"523","G0800410003702",8,1963,5339,65592060994.3618,150780207755.773,0.000243505479710549,0.000196299999999995,0.00343009169962185
"524","G0800410003705",8,2357,5757,66946333367.9741,138918228470.283,0.000614216276144275,0.000235699999999994,0.00372674289775572
"525","G0800410003706",8,1768,4411,49175971485.7081,101859231775.183,0.000354204714753799,0.000176799999999996,0.00458968695354546
"526","G0800410003707",8,1497,3916,41489487040.2551,99145291045.5889,0.000274542839284411,0.000149699999999996,0.00194462467090965
"527","G0800410003708",8,1250,2862,29076127996.1493,61681471969.9351,0.000272499003736138,0.000124999999999997,0.000434537152684704
"528","G0800410003709",8,2690,6498,62158673222.3624,119385459063.186,0.000379329355235264,0.000268999999999994,0.00485393861396222
"529","G0800410003801",8,558,2025,15228853560.8406,26013275725.485,0.0000767201218509283,0.0000557999999999984,0.000364838120253905
"530","G0800410003902",8,3958,12688,138893095045.328,271429110832.121,0.177900927106413,0.000395799999999989,0.0268785423095224
"531","G0800410003905",8,1802,4229,41205096064.7999,74296298879.376,0.000315553771151155,0.000180199999999996,0.00157330933304038
"532","G0800410003906",8,2507,6680,63940594674.7947,130720917124.46,0.000428374624938659,0.000250699999999994,0.00520201893129174
"533","G0800410003909",8,2384,6990,68487442669.9221,93951500378.6138,30401122.4437705,0.000238399999999994,113.266561064889
"534","G0800410004008",8,773,3134,25037780569.1026,33206714947.2567,0.0000825205294717292,0.0000772999999999978,0.000126752027123464
"535","G0800410004009",8,649,1849,12260547949.2699,18416786878.1706,0.000192917905445814,0.0000648999999999981,0.000821909371695418
"536","G0800410004100",8,1787,4900,47351648186.7517,125704655031.364,0.000788578403141792,0.000178699999999995,0.00108633333659623
"537","G0800410004200",8,1442,3838,38252432234.4065,92800408377.3768,0.000567670242376704,0.000144199999999996,0.00132824436357056
"538","G0800410004300",8,2123,6782,63607364278.8077,167044022467.926,0.000642025895903056,0.000212299999999994,0.00151962405719807
"539","G0800410004401",8,2696,9353,69367746910.2653,115848823315.868,0.000550136976842884,0.000269599999999992,0.00465091415369794
"540","G0800410004402",8,61,6057,1756465362.76616,3637050114.83049,0.00146623649265315,0.00000609999999999985,0.000568240146384291
"541","G0800410004403",8,250,1551,7943095765.61537,11154506557.9091,0.0000239400650615334,0.0000249999999999993,0.000425190182122546
"542","G0800410004501",8,1574,4883,36666458315.563,94126972560.4208,0.000712773381896393,0.000157399999999996,0.00483808642713061
"543","G0800410004502",8,2059,6194,61953494558.6689,124360096533.985,0.000471491751103929,0.000205899999999993,0.00323931036471088
"544","G0800410004503",8,4796,15045,137648729953.757,317614501169.437,0.000631099574197816,0.000479599999999986,0.00948709680001224
"545","G0800410004506",8,1612,5340,47920098930.6982,111909850311.608,0.000297289022788893,0.000161199999999995,0.00637331196792974
"546","G0800410004507",8,1054,3516,32099140194.1391,68696003262.5271,0.000151968150778514,0.000105399999999997,0.00917177723704909
"547","G0800410004508",8,2518,7083,59315688259.3735,127516555658.519,0.000368950043975567,0.000251799999999994,0.0036407254655272
"548","G0800410004510",8,3189,10397,97607177747.1467,228038584242.968,0.000598912214192008,0.000318899999999991,0.00186919570015688
"549","G0800410004511",8,2612,7320,71717185170.5589,156914761751.389,0.0727956412503333,0.000261199999999992,0.0283347169321618
"550","G0800410004601",8,1632,4204,44522584175.6856,73713625475.3271,620662.056818816,0.000163199999999996,7.29018568401634
"551","G0800410004602",8,1459,4226,41979157152.2196,58984612365.763,6595503.8848651,0.000145899999999996,32.4471454474267
"552","G0800410004603",8,2364,7171,69001215106.083,128518788175.468,0.057077718707332,0.000236399999999994,0.00582347072408256
"553","G0800410004701",8,1857,4969,48159396857.8185,100886628496.582,0.000273410125565078,0.000185699999999995,0.00641586232275002
"554","G0800410004702",8,810,2316,19644906550.2484,38362715256.4998,0.000146611320518016,0.0000809999999999979,0.00447744605555287
"555","G0800410004703",8,2317,6179,59928727885.4185,126498710212.763,0.000399567239676545,0.000231699999999994,0.006695763858887
"556","G0800410004705",8,3041,8225,77123614522.23,160968848476.849,0.00116058604659481,0.000304099999999992,0.00152694193607928
"557","G0800410004706",8,1876,5572,57556332989.0244,124999594329.135,0.000477146396399958,0.000187599999999995,0.00281745109669376
"558","G0800410004800",8,1881,5131,48054305481.1974,89864844796.2939,0.000309195244190302,0.000188099999999995,0.0123180527162939
"559","G0800410004901",8,1457,3675,35008850322.5289,62007355029.1396,0.00025666716290205,0.000145699999999997,0.00275952786290173
"560","G0800410004902",8,1936,5562,60048617827.6181,136364600653.788,0.000369172393791062,0.000193599999999994,0.00207245707786389
"561","G0800410005000",8,1961,5380,44027943558.6897,88842906639.0217,0.000299830678999524,0.000196099999999995,0.00824890548182658
"562","G0800410005104",8,3168,9870,103934015255.543,198783188316.272,0.208599378873484,0.000316799999999991,0.0162564942814487
"563","G0800410005105",8,2288,7351,65072662049.6426,156853255561.209,0.00058924334285346,0.000228799999999994,0.00216834016655743
"564","G0800410005106",8,3710,10371,111308538343.728,245881134460.603,0.00105574396510711,0.000370999999999991,0.0053272557948337
"565","G0800410005107",8,3043,9723,102073983883.543,219727449860.614,0.000799694850943431,0.000304299999999991,0.00293469882892726
"566","G0800410005108",8,3078,9113,84824651555.7535,205238784071.423,0.000567624612754297,0.000307799999999992,0.00213605373805668
"567","G0800410005109",8,2882,7796,84379222144.3506,184093863289.693,0.000675495709209197,0.000288199999999993,0.00350933388099674
"568","G0800410005110",8,1527,4205,36377301454.3935,77714919280.2768,0.000378084546914439,0.000152699999999996,0.00988038722409634
"569","G0800410005111",8,2775,8360,78053027404.8664,169606996320.954,0.000838255441087972,0.000277499999999992,0.00511002130571145
"570","G0800410005201",8,1766,4351,29887722543.0114,46042316783.703,0.000711576100646621,0.000176599999999996,0.000548646219598441
"571","G0800410005202",8,1405,3018,25315455393.9059,41574768386.3009,0.000281689284793802,0.000140499999999996,0.000922472107882523
"572","G0800410005300",8,1656,4608,36575145194.4865,66548833660.5337,0.000419416862207995,0.000165599999999995,0.00124516764625809
"573","G0800410005400",8,2067,6139,47573107022.6046,83364530803.2484,0.000416188447395495,0.000206699999999994,0.00673962389039177
"574","G0800410005501",8,1865,4810,45339507593.3374,85721368688.2134,0.000234245659636658,0.000186499999999996,0.00625067399095083
"575","G0800410005601",8,2022,5159,51033592521.8817,101222056454.925,0.000259896950469712,0.000202199999999996,0.0127330689679321
"576","G0800410005602",8,1297,3352,33436851984.6934,69812601028.3217,0.000173092849048328,0.000129699999999997,0.00983932161869875
"577","G0800410005700",8,2512,6193,62556626818.6533,123334633515.748,0.000448918155552164,0.000251199999999994,0.00782990806783367
"578","G0800410005800",8,1200,3151,32563191072.6331,65039545598.0627,0.000171708527568938,0.000119999999999997,0.0120161635097418
"579","G0800410005900",8,2825,7046,70240383808.5987,151011267351.046,0.00070141993660139,0.000282499999999994,0.00971083369437668
"580","G0800410006000",8,2662,6856,54666291490.0508,94121648225.7448,0.000751556605654799,0.000266199999999993,0.00153366388189818
"581","G0800410006100",8,1501,4049,28657499526.8543,43051587678.1834,0.000510699313135625,0.000150099999999996,0.00119817015096334
"582","G0800410006200",8,2041,5293,41908944155.0789,78496451412.3563,0.00130069841932373,0.000204099999999996,0.00341116916616149
"583","G0800410006301",8,1655,5217,44672318805.5528,102324888210.605,0.000374298351713307,0.000165499999999995,0.00844290261068552
"584","G0800410006302",8,2394,5889,44298707273.4168,65793785894.1224,0.00423649049100095,0.000239399999999994,0.000926834525180845
"585","G0800410006400",8,2627,7744,60187612803.7205,120708039916.813,0.000945305202077829,0.000262699999999992,0.010446623302746
"586","G0800410006501",8,1148,3954,27407194580.911,65179215317.7382,0.00045137197494021,0.000114799999999997,0.0157302211308772
"587","G0800410006502",8,2399,7100,64012793242.9172,144131431302.854,0.000796872613142361,0.000239899999999993,0.0124556945344421
"588","G0800410006600",8,1163,2467,30854334021.116,64973821531.0261,0.000415674447871429,0.000116299999999997,0.000317718583092327
"589","G0800410006700",8,2768,5789,68697215838.5313,139282200230.249,0.000918920427811378,0.000276799999999994,0.00123475633287511
"590","G0800410006801",8,1763,4224,38705294737.3294,77246736549.4559,0.000272593709842698,0.000176299999999996,0.00858061354676191
"591","G0800410006802",8,1369,3942,36982009588.6415,86413449236.5417,0.000254583559908365,0.000136899999999997,0.00641638855473313
"592","G0800410006902",8,1771,5194,46738213784.1663,100064815444.494,0.000260846161907807,0.000177099999999996,0.00669976167970941
"593","G0800410007000",8,1522,4295,51161740591.7751,111197039959.508,0.000467925549853925,0.000152199999999996,0.000290251706651041
"594","G0800410007202",8,3260,9654,106605544884.361,240500533637.865,0.000949740927704787,0.000325999999999989,0.00601751184289196
"595","G0800410007400",8,2841,8751,107044546037.863,240768012760.706,0.000871758561443704,0.000284099999999991,0.0045970813566309
"596","G0800410007601",8,2709,8074,89317408931.6941,207948190978.959,0.000747829028400392,0.000270899999999992,0.00209731051399725
"597","G0800410007602",8,1306,3493,41547916009.2751,80423481168.9353,0.0015257272526619,0.000130599999999996,0.0025342139198044
"598","G0800410007700",8,2781,6017,61445442233.2111,114320238886.89,0.000928824916149878,0.000278099999999994,0.00676226644571013
"599","G0800410007800",8,1700,5066,38355593914.2403,76720568508.5613,0.000310720362981327,0.000169999999999996,0.00271215704937624
"600","G0800410007900",8,1293,2640,31819869692.2274,72318827320.8592,0.0000986141901652338,0.000129299999999997,0.000537397818371757
"601","G0800410008000",8,1958,4411,38965484998.8086,77898132458.4634,0.000828693484526007,0.000195799999999996,0.00161299790579755
"602","G0800430978100",8,1541,3642,43564500670.3956,82475450366.9984,9.2026510181726,0.000154099999999997,0.572421810617702
"603","G0800430978200",8,1716,3581,44704104502.9604,93055877944.2367,0.00481385622289894,0.000171599999999996,0.00393957356485659
"604","G0800430978300",8,2370,5451,62778009484.9914,143633280934.633,0.00191254641706561,0.000236999999999995,0.00708456954553271
"605","G0800430978400",8,922,2327,22121259686.8769,49647229753.8573,0.000302798497041503,0.000092199999999998,0.00110285277543919
"606","G0800430978500",8,2512,5548,61450606782.974,121233971945.721,0.00334461475878916,0.000251199999999995,0.0186714731559803
"607","G0800430978800",8,1270,2349,32573853656.8581,71664486201.8668,0.00070268812816633,0.000126999999999997,0.00212317168427874
"608","G0800430979000",8,1687,3563,47360476398.6216,67436858494.2582,14777875.9453092,0.000168699999999996,2460.57294954829
"609","G0800430979100",8,1462,3157,40619798171.1167,87612918635.6964,0.000912790897672981,0.000146199999999997,0.00536640950824208
"610","G0800430979200",8,751,1735,24306029078.0179,54924211513.1792,0.00160101042359131,0.0000750999999999981,0.00663433822722979
"611","G0800430979400",8,1090,3198,30590206932.6763,58433385001.2726,11.7940698365789,0.000108999999999998,0.194715833329587
"612","G0800450951600",8,1369,3662,33950436601.2758,68442025327.8557,0.00115147878975627,0.000136899999999997,0.00421485153983582
"613","G0800450951701",8,1600,4345,40905364711.8129,80227893562.1455,0.000643367181150829,0.000159999999999996,0.0043275384755668
"614","G0800450951702",8,1541,3247,35276191982.0877,56644392983.3497,0.000575088826921614,0.000154099999999997,0.000708629671295189
"615","G0800450951802",8,1431,4336,44291641237.3899,84886601685.9477,0.0119359127533417,0.000143099999999996,0.0192028538826089
"616","G0800450951803",8,1985,6428,51571948941.4143,87753380201.0732,0.0544763028838402,0.000198499999999995,0.0417463027137085
"617","G0800450951804",8,1708,4214,45981101374.7454,93202040865.6308,0.00441136441381824,0.000170799999999996,0.0071325439370863
"618","G0800450951901",8,1790,4961,51968208034.6589,93230103698.1119,0.576723164665054,0.000178999999999995,0.143330854249059
"619","G0800450951902",8,2474,7216,72691183059.3788,142791258926.111,0.0217756255675971,0.000247399999999994,0.0739583437345654
"620","G0800450952001",8,1876,5022,48108552922.5494,95223438948.5909,0.032884147188519,0.000187599999999995,0.033340275731884
"621","G0800450952002",8,2806,8409,80589606149.6282,134622832992.014,0.011177642838255,0.000280599999999993,0.0355942696653444
"622","G0800450952100",8,2558,6698,64697493764.8346,122050748864.62,0.0057258352112215,0.000255799999999994,0.0200015739488361
"623","G0800470013800",8,2653,5924,73083339521.4314,129390569203.362,1.90204212473939,0.000265299999999994,0.375220151683185
"624","G0800490000100",8,1218,3087,33303137720.742,49164760340.5691,4.95975559218452,0.000121799999999997,0.729180333461437
"625","G0800490000201",8,2182,5050,63237398972.5062,106543099151.737,0.185825832161139,0.000218199999999995,0.0693724738883882
"626","G0800490000202",8,2423,6929,58674192369.0012,80977209005.7409,0.0459319953615021,0.000242299999999994,0.125661393032316
"627","G0800510963600",8,1761,4151,51663596240.4452,79430934610.157,171.084038175484,0.000176099999999996,7.77418593298811
"628","G0800510963700",8,2556,6610,57157069685.6185,101029016260.105,0.00636997722532106,0.000255599999999994,0.0140985321603322
"629","G0800510963800",8,1940,4874,46429007095.0903,74693755033.5634,0.0213998987286858,0.000193999999999996,0.0400870612092685
"630","G0800510963900",8,386,902,10942499616.4658,14676441705.3093,13905.5696405961,0.0000385999999999992,8.46470299454067
"631","G0800530973100",8,387,878,10463749727.4443,14579564947.1464,97757.7824000601,0.0000386999999999992,77.1359731144432
"632","G0800550960900",8,1672,3449,45254734710.1579,65886838903.6866,652930.387154835,0.000167199999999996,166.948642785782
"633","G0800570955600",8,575,1296,16997454134.1499,22470141233.9458,10.9861494514016,0.0000574999999999988,10.5190405262179
"634","G0800590009806",8,1573,3918,55396594904.4032,119216893368.714,0.000658974253426544,0.000157299999999996,0.00050932760426805
"635","G0800590009807",8,826,1851,21168812629.2394,35626986640.0154,0.000555067233758156,0.0000825999999999982,0.000446401059130824
"636","G0800590009808",8,2584,5873,69310423635.0188,124177773337.675,0.0377946138757561,0.000258399999999994,0.0244151350290004
"637","G0800590009815",8,1897,5365,59272223415.9142,135525695234.746,0.000395096986167262,0.000189699999999995,0.00279483598800991
"638","G0800590009823",8,1748,4899,51575734078.8027,105961615115.742,0.0003678452679104,0.000174799999999996,0.0194196490878733
"639","G0800590009824",8,1780,4817,53294190083.415,113472226827.426,0.000645659607822233,0.000177999999999995,0.00857881931081534
"640","G0800590009827",8,2452,6383,66478665578.289,133307725376.926,0.000784205068149673,0.000245199999999995,0.00210577150329871
"641","G0800590009828",8,2191,5722,63830863907.1652,111766284922.162,0.000425913443713592,0.000219099999999995,0.00749836191287082
"642","G0800590009829",8,705,1949,21165052950.3593,44903076953.0901,0.000192682688092708,0.000070499999999998,0.00430673439104176
"643","G0800590009830",8,1031,2154,22783000115.077,42981271630.0262,0.000318954575286521,0.000103099999999998,0.00840665958273035
"644","G0800590009831",8,1273,2601,21313192511.2428,29172945580.9057,0.000484010836047729,0.000127299999999997,0.000355069340303938
"645","G0800590009832",8,967,2727,28361759269.3891,61144977285.1046,0.000391085458641427,0.0000966999999999972,0.00132427008866925
"646","G0800590009833",8,2476,5903,59361837705.5293,116786424529.74,0.00039266761302592,0.000247599999999995,0.0124111416866053
"647","G0800590009834",8,2047,4179,44017995163.728,79202347217.55,0.000350397335837452,0.000204699999999996,0.0101325536835432
"648","G0800590009835",8,1443,3772,44708657090.7349,91843687488.3735,0.000185239888266044,0.000144299999999996,0.0126741455298715
"649","G0800590009836",8,1512,4159,51046277233.2173,101379507761.074,0.000288501009456979,0.000151199999999996,0.00472929688880792
"650","G0800590009837",8,1589,4498,62584296474.625,120606665493.671,0.0003362420688507,0.000158899999999995,0.000297674763885593
"651","G0800590009839",8,853,2380,26061905150.0842,60618362758.1549,0.000203250650576829,0.0000852999999999975,0.00598948006075307
"652","G0800590009840",8,1587,3820,43643609116.1681,77103652301.9429,0.000180653010907473,0.000158699999999997,0.00823542967363724
"653","G0800590009841",8,905,2333,28609895795.9456,56417349935.4705,0.000161737855599703,0.0000904999999999977,0.000918515191694692
"654","G0800590009843",8,3242,8388,96544571789.541,190826964136.166,0.00143072848311861,0.000324199999999993,0.00603543834565346
"655","G0800590009845",8,1759,4128,55270262124.0157,110445173759.653,0.000937430013811268,0.000175899999999995,0.00529852067253718
"656","G0800590009847",8,1278,3133,38430382030.5069,77331308447.6653,0.000261837214131429,0.000127799999999997,0.0030672312562951
"657","G0800590009849",8,2309,5677,57813135760.2386,108810821118.514,0.00208858072256549,0.000230899999999995,0.00634383253077795
"658","G0800590009851",8,1472,3958,47095909989.5599,99014957506.2905,0.000421093878966107,0.000147199999999996,0.00123428956489455
"659","G0800590009852",8,1431,3779,46094811450.3246,97020070037.8194,0.000910482465411828,0.000143099999999996,0.00700467854883978
"660","G0800590009900",8,1009,2463,25569797091.8351,44609893076.383,0.000308174253534854,0.000100899999999998,0.00159836549876573
"661","G0800590010000",8,1293,5607,26516250518.3309,41290612261.6411,0.00057318920400957,0.000129299999999997,0.000614755429216772
"662","G0800590010100",8,2037,5163,45996254002.2744,88125737969.5974,0.000598413422760045,0.000203699999999996,0.00206282999033128
