"","GISJOIN","state_code","TOTALHH","response","SE","BTUelec","BTUng","CFng","COng","NOxNG","SOxNG","TOGng","PMng","CO2ng","BTUlpg","GALlpg","COlpg","NOxLPG","SOxLPG","TOGlpg","PMlpg","CO2lpg","BTUfo","GALfo","COfo","NOxFO","SOxFO","TOGfo","PMfo","CO2fo","response","SE","BTUwd","GISJOIN","FUELHEAT_1","FUELHEAT_2","FUELHEAT_3","FUELHEAT_5","FUELHEAT_7","FUELHEAT_21"
"466","G0800350014504","08",1806,10.1097600449783,0.0431798008102245,26354925.9242515,49708927.0201021,47935.3201736761,1.91741280694704,4.50592009632555,0.0287611921042056,0.527288521910437,0.364308433319938,5815.94446135194,58036542.3939614,634.265288124428,1.17339078303019,11.4167751862397,22.8335503724794,1.5812233632942,0.17759428067484,8067.07939276063,64870937.7061626,466.697393569515,2.33348696784758,8.40055308425127,16.8011061685025,1.1634766021688,1.16674348392379,10463.682252004,9.81132297340738,0.124933037547575,29543639.3761461,"G0800350014504",0.769656699889258,0.00664451827242525,0,0.212624584717608,0.0044296788482835,0.00387596899224806
"467","G0800350014505","08",2141,10.2463571676585,0.0431798008102245,30212396.5605335,55765588.3615759,53775.8807729758,2.15103523091903,5.05493279265972,0.0322655284637855,0.591534688502734,0.408696693874616,6524.57383830438,66422836.4059452,725.916771283089,1.34294602687372,13.0665018830956,26.1330037661912,1.80971051080874,0.203256695959265,9232.77426042639,53536670.8298762,385.155905250908,1.92577952625454,6.93280629451634,13.8656125890327,0.960193671790514,0.96288976312727,8635.46500485903,9.60337663201923,0.124933037547575,23996839.3939308,"G0800350014505",0.787015413358244,0.0177487155534797,0,0.195235871088277,0,0
"468","G0800350014506","08",1672,10.4794535866097,0.0431798008102245,38143247.4187209,63949444.8074135,61667.7384835232,2.46670953934093,5.79676741745118,0.0370006430901139,0.678345123318755,0.468674812474776,7482.08504246738,75306304.9260069,823.001736858286,1.52255321318783,14.8140312634491,29.6280625268983,2.05174332998771,0.23044048632032,10467.576384715,64507700.9753434,464.084179678729,2.32042089839365,8.35351523421713,16.7070304684343,1.15696185993907,1.16021044919682,10405.0921673229,9.89778322891505,0.124933037547575,32211667.3393347,"G0800350014506",0.623803827751196,0.175239234449761,0,0.180023923444976,0.00956937799043062,0.0113636363636364
"469","G0800350014602","08",970,10.3972284845879,0.0431798008102245,35132394.9971785,58041172.5191926,55970.2724389514,2.23881089755806,5.26120560926143,0.0335821634633708,0.615672996828465,0.425374070536031,6790.81718474554,121849642.700366,1331.66097681325,2.46357280710452,23.9698975826386,47.9397951652771,3.31983081519544,0.372865073507711,16937.1003353509,35015274.951615,251.908452889317,1.25954226444658,4.5343521520077,9.06870430401539,0.628007773053066,0.629771132223291,5647.9638496955,10.6872727054316,0.124933037547575,70938847.5055725,"G0800350014602",0.521649484536083,0.31340206185567,0,0.118556701030928,0.0350515463917526,0.011340206185567
"470","G0800350014603","08",2201,10.3425844678545,0.0431798008102245,33264129.4428913,77807897.7689921,75031.7239816703,3.00126895926681,7.05298205427701,0.0450190343890022,0.825348963798373,0.570241102260694,9103.52403897207,75135132.1543216,821.131037073742,1.51909241858642,14.7803586673274,29.5607173346547,2.04707967542484,0.229916690380648,10443.7833694507,51312130.3184828,369.152016679733,1.84576008339866,6.64473630023519,13.2894726004704,0.920295977582574,0.922880041699332,8276.64662037128,9.74745911528489,0.124933037547575,27715854.4707829,"G0800350014603",0.860063607451159,0.00863243980009087,0,0.120854157201272,0.0104497955474784,0
"471","G0800350014604","08",1357,10.4133300904826,0.0431798008102245,35702661.7602556,69674012.8491531,67188.0548207841,2.68752219283136,6.3156771531537,0.0403128328924704,0.739068603028625,0.510629216637959,8151.85950335091,78058954.6407437,853.084682747303,1.57820666308251,15.3555242894514,30.7110485789029,2.12674011408903,0.238863711169245,10850.1946950634,47713558.5473838,343.263011132258,1.71631505566129,6.17873420038064,12.3574684007613,0.855754686752718,0.858157527830644,7696.19699369301,9.6679525066426,0.124933037547575,25597584.8280229,"G0800350014604",0.727339719970523,0.138540899042004,0,0.106853352984525,0.0132645541635962,0.0140014738393515
"472","G0800370000100","08",507,10.2031783787859,0.0431798008102245,28935624.9562934,43601496.7622208,42045.8020850731,1.68183208340292,3.95230539599687,0.0252274812510438,0.462503822935804,0.319548095846555,5101.37512117983,53739285.2315627,587.301755497833,1.08650824767099,10.571431598961,21.142863197922,1.4641432764561,0.164444491539393,7469.76064718722,28128191.6879971,202.361091280554,1.01180545640277,3.64249964304998,7.28499928609996,0.504486200562422,0.505902728201386,4537.07731927393,9.84260276985914,0.124933037547575,30482363.4126094,"G0800370000100",0.29585798816568,0.329388560157791,0,0.187376725838264,0.161735700197239,0.0256410256410256
"473","G0800370000200","08",2127,10.2597864979013,0.0431798008102245,30620865.4040428,61675660.6920562,59475.0826345769,2.37900330538308,5.59065776765023,0.0356850495807461,0.654225908980346,0.452010628022784,7216.05230097058,65627146.469623,717.220896479017,1.32685865848618,12.9099761366223,25.8199522732446,1.78803169492219,0.200821851014125,9122.1733592776,27077361.5230497,194.801162036329,0.974005810181644,3.50642091665392,7.01284183330784,0.485639296956568,0.487002905090822,4367.57841366792,9.71839428841612,0.124933037547575,26921892.0411454,"G0800370000200",0.7945463093559,0.0131640808650682,0,0.147625763986836,0.0446638457921956,0
"474","G0800370000301","08",2244,10.199844295219,0.0431798008102245,28839311.8118843,53131596.6126457,51235.8694432456,2.04943477772982,4.81617172766509,0.0307415216659474,0.563594563875702,0.389392607768667,6216.39680367955,59108644.5431567,645.98199540072,1.19506669149133,11.627675917213,23.2553518344259,1.61043311453399,0.180874958712202,8216.10159149877,26125181.0362387,187.950942706753,0.939754713533765,3.38311696872155,6.76623393744311,0.468561700167935,0.469877356766883,4213.9917011453,9.61955932083496,0.124933037547575,24388331.935777,"G0800370000301",0.677807486631016,0.0481283422459893,0,0.25445632798574,0.00802139037433155,0.0115864527629234
"475","G0800370000302","08",958,10.1717118301113,0.0431798008102245,28039296.8379393,53009164.4287266,51117.8056207585,2.04471222483034,4.8050737283513,0.0306706833724551,0.562295861828344,0.388495322717765,6202.07223816101,51006200.6663695,557.432631706077,1.03125036865624,10.0337873707094,20.0675747414188,1.38967955084325,0.156081136877702,7089.86189262536,28356489.3048355,204.003520178673,1.02001760089336,3.67206336321611,7.34412672643221,0.508580775805431,0.510008800446682,4573.90172486996,9.77371166981854,0.124933037547575,28453101.4177076,"G0800370000302",0.637787056367432,0.121085594989562,0,0.168058455114823,0.0501043841336117,0.022964509394572
"476","G0800370000401","08",1592,10.0766283199801,0.0431798008102245,25496048.3786916,44809743.1547785,43210.9384327662,1.72843753731065,4.06182821268002,0.0259265630596597,0.475320322760428,0.328403132089023,5242.73994910909,56610084.968963,618.675930241558,1.14455047094688,11.136166744348,22.2723334886961,1.5423590940922,0.173229260467636,7868.80181068586,24752440.6176766,178.075112357386,0.89037556178693,3.20535202243295,6.41070404486589,0.443941255106963,0.445187780893465,3992.56867163124,9.52437200238747,0.124933037547575,22173935.0030972,"G0800370000401",0.688442211055276,0,0,0.257537688442211,0.0157035175879397,0.0307788944723618
"477","G0800370000402","08",1539,10.2338742509025,0.0431798008102245,29837601.8615788,62034747.0440453,59821.3568409309,2.39285427363724,5.6232075430475,0.0358928141045585,0.65803492525024,0.454642311991075,7258.0654041533,60680951.062397,663.16529761532,1.22685580058834,11.9369753570758,23.8739507141515,1.65327108695499,0.18568628333229,8434.65219767318,27142986.7808974,195.273286193507,0.976366430967533,3.51491915148312,7.02983830296624,0.486816302480412,0.488183215483766,4378.16376775875,9.64275360487153,0.124933037547575,24960613.0028462,"G0800370000402",0.760233918128655,0.0422352176738142,0,0.186484730344379,0.0110461338531514,0
"478","G0800370000403","08",2475,10.3457954017479,0.0431798008102245,33371110.0254284,63186554.4494797,60932.0679358531,2.43728271743413,5.72761438597019,0.0365592407615119,0.670252747294384,0.463083716312484,7392.82687058912,66982731.2591684,732.035706969994,1.35426605789449,13.1766427254599,26.3532854509198,1.8249650174762,0.204969997951598,9310.59964502441,28027982.1666315,201.640159472169,1.00820079736085,3.62952287049904,7.25904574099809,0.502688917564117,0.504100398680423,4520.91352347766,9.744475346028,0.124933037547575,27633280.009117,"G0800370000403",0.747878787878788,0.0428282828282828,0,0.177373737373737,0.0319191919191919,0
"479","G0800370000501","08",243,10.1188641364343,0.0431798008102245,26595959.1094398,37678532.47345,36334.1682482642,1.45336672993057,3.41541181533683,0.0218005009489585,0.399675850730906,0.276139678686808,4408.38829939365,60110448.6078172,656.930434392879,1.21532130362683,11.8247478190718,23.6494956381436,1.63772757294145,0.183940521630006,8355.35235648659,26281892.7605529,189.078365183834,0.945391825919168,3.40341057330901,6.80682114661801,0.471372364403297,0.472695912959584,4239.26930227718,9.49770051547231,0.124933037547575,21590340.4485419,"G0800370000501",0.724279835390947,0.0493827160493827,0,0.226337448559671,0,0
"480","G0800370000502","08",1120,10.1254047528122,0.0431798008102245,26770483.2005678,33631414.2968551,32431.4506237754,1.29725802495101,3.04855635863488,0.0194588703742652,0.356745956861529,0.246479024740693,3934.87547273204,61739826.7220296,674.737456252646,1.24826429406739,12.1452742125476,24.2905484250952,1.68212047843785,0.188926487750741,8581.83591436211,31890379.5286793,229.427190853808,1.14713595426904,4.12968943536854,8.25937887073708,0.571961986798543,0.57356797713452,5143.91821797597,9.56777150871728,0.124933037547575,23157460.7320516,"G0800370000502",0.379464285714286,0,0,0.577678571428571,0.0116071428571429,0.03125
"481","G0800370000503","08",2107,9.98406228878964,0.0431798008102245,23241917.6449859,33083915.3514999,31903.4863563162,1.27613945425265,2.99892771749372,0.0191420918137897,0.350938349919478,0.242466496308003,3870.81809612549,57677955.1307348,630.346387300111,1.16614081650521,11.346234971402,22.692469942804,1.57145354353918,0.176496988444031,8017.23576317213,24834689.8890592,178.666833734239,0.893334168671194,3.2160030072163,6.4320060144326,0.445416416499457,0.446667084335597,4005.83547910525,9.42891389220282,0.124933037547575,20155140.9518794,"G0800370000503",0.550545799715235,0.0128144280968201,0,0.401518747033697,0,0.0351210251542477
"482","G0800370000600","08",508,10.1755978861804,0.0431798008102245,28148471.1088701,50809896.5720733,48997.0073019029,1.95988029207612,4.60571868637887,0.0293982043811417,0.538967080320932,0.372377255494462,5944.75789893258,56521929.6069738,617.712504720922,1.14276813373371,11.1188250849766,22.2376501699532,1.53995727426926,0.172959501321858,7856.54821536936,33399920.1932689,240.287195635028,1.20143597817514,4.3251695214305,8.650339042861,0.599035978718124,0.600717989087569,5387.40712717427,9.84847133748302,0.124933037547575,30661777.1595667,"G0800370000600",0.68503937007874,0.0708661417322835,0,0.159448818897638,0.0531496062992126,0.031496062992126
"483","G0800370000701","08",460,10.1687708259612,0.0431798008102245,27956954.2938088,36264017.3297418,34970.1227866363,1.39880491146545,3.28719154194381,0.0209820736719818,0.384671350652999,0.265772933178436,4242.89002757979,62964056.2301028,688.116721274975,1.2730159343587,12.3861009829496,24.7722019658991,1.71547498613851,0.192672681956993,8752.00381598429,33502898.2524564,241.0280449817,1.2051402249085,4.33850480967061,8.67700961934122,0.600882916139379,0.602570112454251,5404.01748812121,9.61777408136922,0.124933037547575,24344831.7637669,"G0800370000701",0.541304347826087,0.0434782608695652,0,0.347826086956522,0.0673913043478261,0
"484","G0800370000702","08",792,9.97056928613487,0.0431798008102245,22930420.6294724,26769171.7832656,25814.051864287,1.03256207457148,2.42652087524298,0.0154884311185722,0.283954570507157,0.196186794168581,3131.99309864208,46666882.176278,510.009422485607,0.943517431598373,9.18016960474092,18.3603392094818,1.27145349025662,0.14280263829597,6486.69662250264,34930367.951493,251.29761116182,1.2564880558091,4.52335700091277,9.04671400182553,0.626484944626418,0.628244027904551,5634.26835057583,9.6806622372711,0.124933037547575,25924999.5046388,"G0800370000702",0.525252525252525,0.0151515151515152,0.0101010101010101,0.435606060606061,0.00883838383838384,0.00505050505050505
"485","G0800370000703","08",1078,10.0256698353053,0.0431798008102245,24229356.8258815,32713685.6042543,31546.4663493291,1.26185865397316,2.96536783683693,0.0189278798095975,0.34701112984262,0.239753144254901,3827.50121569775,49482229.7927705,540.777576367408,1.0004385162797,9.73399637461333,19.4679927492267,1.34815849788395,0.151417721382874,6878.0299411951,32895301.149003,236.656842798583,1.18328421399291,4.25982317037449,8.51964634074898,0.589985509096867,0.591642106996457,5306.01207533419,9.68004017228053,0.124933037547575,25908877.4850583,"G0800370000703",0.602040816326531,0.0204081632653061,0,0.340445269016698,0,0.0371057513914657
"486","G0800390961100","08",832,10.2725693712115,0.0431798008102245,31014800.4941974,35339169.0399749,34078.2729411523,1.36313091764609,3.20335765646831,0.0204469637646914,0.374861002352675,0.258994874352757,4134.68277767706,82895019.6557927,905.936697075393,1.67598288958948,16.3068605473571,32.6137210947142,2.25850018580896,0.25366227518111,11522.4077321552,55534071.4444427,399.525693844911,1.99762846922456,7.19146248920841,14.3829249784168,0.996017554755364,0.998814234612279,8957.64572398861,10.6803781348256,0.124933037547575,70451436.7873072,"G0800390961100",0.0973557692307692,0.650240384615385,0.00360576923076923,0.128605769230769,0.0865384615384615,0.03125
"487","G0800390961205","08",755,10.3237457463252,0.0431798008102245,32643341.5560273,41905221.3851294,40410.0495517159,1.61640198206864,3.79854465786129,0.0242460297310295,0.444510545068875,0.307116376593041,4902.91090206014,93031736.5277241,1016.71806657476,1.88092842316331,18.3009251983458,36.6018503966915,2.53467813997089,0.284681058640934,12931.4113773536,53533169.7566852,385.130717673994,1.92565358836997,6.93235291813189,13.8647058362638,0.960130879161267,0.962826794184985,8634.90028175332,10.6024704832667,0.124933037547575,65171090.9979084,"G0800390961205",0.135099337748344,0.588079470198675,0,0.101986754966887,0.128476821192053,0.0463576158940397
"488","G0800390961206","08",1339,10.4266505375467,0.0431798008102245,36181418.7257176,64729543.0187086,62420.0029110015,2.49680011644006,5.86748027363414,0.0374520017466009,0.686620032021017,0.474392022123611,7573.3565331889,125287947.465605,1369.23725673324,2.5330889249565,24.6462706211984,49.2925412423967,3.41350848103597,0.383386431885308,17415.0246977191,34858743.7530186,250.782329158407,1.25391164579204,4.51408192485133,9.02816384970265,0.625200346591909,0.626955822896018,5622.7153673619,10.6995559629838,0.124933037547575,71815581.1894401,"G0800390961206",0.58252427184466,0.200896191187453,0,0.135922330097087,0.0642270351008215,0.0164301717699776
"489","G0800390961207","08",1436,10.3493862266721,0.0431798008102245,33491155.2407412,62526374.0465544,60295.4426678441,2.41181770671377,5.66777161077735,0.0361772656007065,0.663249869346285,0.458245364275615,7315.58576344686,112503576.357186,1229.52040782919,2.274612754484,22.1313673409254,44.2627346818508,3.06519437671817,0.344265714192173,15637.9971136489,33101420.5499347,238.139716186581,1.1906985809329,4.28651489135845,8.5730297827169,0.593682312453146,0.595349290466452,5339.25913470447,10.6110780495898,0.124933037547575,65734476.697467,"G0800390961207",0.665738161559889,0.231894150417827,0,0.0675487465181058,0.0348189415041783,0
"490","G0800390961208","08",1226,10.325817741019,0.0431798008102245,32711048.506517,48822968.0132216,47080.9720474654,1.88323888189862,4.42561137246175,0.0282485832284792,0.51789069252212,0.357815387560737,5712.28725754693,106655123.550058,1165.60428788505,2.15636793258734,20.9808771819309,41.9617543638618,2.90585148969743,0.326369200607814,14825.062173458,33825413.3587231,243.34829754477,1.21674148772385,4.38026935580587,8.76053871161173,0.606667305779112,0.608370743861926,5456.03917476203,10.6388921407087,0.124933037547575,67588485.6855493,"G0800390961208",0.382544861337684,0.328711256117455,0,0.198205546492659,0.0473083197389886,0.0432300163132137
"491","G0800390961209","08",836,10.2575368862812,0.0431798008102245,30552057.7736536,42914447.0167868,41383.2661685504,1.65533064674202,3.89002701984374,0.0248299597011302,0.455215927854054,0.314512822880983,5020.99030096405,101141814.490285,1105.35086107719,2.04489909299281,19.8963154993895,39.7926309987789,2.75563969666544,0.309498241101614,14058.7122141497,32960648.5270154,237.126967820254,1.18563483910127,4.26828542076458,8.53657084152916,0.591157530775894,0.592817419550636,5316.55260740758,10.6161988763456,0.124933037547575,66071954.9107812,"G0800390961209",0.246411483253589,0.462918660287081,0,0.165071770334928,0.0980861244019139,0.0203349282296651
"492","G0800410000101","08",2906,9.84879826935903,0.0431798008102245,20301472.5737056,35371364.1571824,34109.3193415452,1.36437277366181,3.20627601810525,0.0204655916049271,0.375202512756998,0.259230826995744,4138.44960639034,49658803.1223441,542.707297352452,1.00400850010204,9.76873135234414,19.5374627046883,1.35296929229966,0.151958043258687,6902.57363400583,54639346.7670725,393.088825662392,1.96544412831196,7.07559886192306,14.1511977238461,0.979970442376344,0.98272206415598,8813.3266335288,9.60486212995936,0.124933037547575,24032513.1394976,"G0800410000101",0.693392980041294,0.0254645560908465,0,0.262216104611149,0.00860289057123193,0
"493","G0800410000102","08",1304,10.290126670959,0.0431798008102245,31564145.03485,75167989.3497987,72486.007087559,2.89944028350236,6.81368466623055,0.0434916042525354,0.797346077963149,0.550893653865448,8794.65475392644,59405784.7998794,649.229358919798,1.20107431400163,11.6861284605564,23.3722569211127,1.61852879178706,0.181784220497543,8257.40408718323,78639752.8772884,565.753617822219,2.82876808911109,10.1835651207999,20.3671302415999,1.41042376923079,1.41438404455555,12684.5921391066,10.1201923502277,0.124933037547575,40235023.5119962,"G0800410000102",0.88420245398773,0,0,0.111196319018405,0,0.00460122699386503
"494","G0800410000202","08",1857,10.1010678239074,0.0431798008102245,26126835.8227081,47555843.6254542,45859.0584623474,1.83436233849389,4.31075149546065,0.0275154350774084,0.504449643085821,0.34852884431384,5564.03370417814,58420757.0365242,638.46426347538,1.18115888742945,11.4923567425568,22.9847134851137,1.59169140884412,0.178769993773106,8120.48522807687,70027361.0140243,503.793964129671,2.51896982064835,9.06829135433408,18.1365827086682,1.25595835257527,1.25948491032418,11295.4133315621,9.95872823657511,0.124933037547575,34235863.4771272,"G0800410000202",0.746903607969844,0.0107700592353258,0,0.200861604738826,0.0317716747442111,0
"495","G0800410000203","08",1766,10.087786676794,0.0431798008102245,25782135.5468368,51960982.1020408,50107.0222777635,2.00428089111054,4.71006009410977,0.0300642133666581,0.551177245055399,0.380813369311003,6079.43490593877,52589587.6509933,574.737029256118,1.06326350412382,10.3452665266101,20.6905330532203,1.4328194139355,0.160926368191713,7309.95268348807,65928894.1397652,474.308590933563,2.37154295466781,8.53755463680413,17.0751092736083,1.18245131719737,1.18577147733391,10634.3306247441,9.89906692091166,0.124933037547575,32253043.7504976,"G0800410000203",0.686296715741789,0.0249150622876557,0,0.259343148357871,0.029445073612684,0
"496","G0800410000301","08",1379,10.0043453213657,0.0431798008102245,23718147.5847063,49180732.9883671,47425.9720234977,1.89703888093991,4.45804137020878,0.0284555832140986,0.521685692258474,0.360437387378582,5754.14575963895,47845322.139383,522.888266260661,0.967343292582223,9.4119887926919,18.8239775853838,1.30356044778783,0.146408714552985,6650.49977737424,65716592.6467525,472.781242062968,2.36390621031484,8.51006235713342,17.0201247142668,1.17864363646298,1.18195310515742,10600.0863939212,9.78995196240714,0.124933037547575,28918960.7164004,"G0800410000301",0.691805656272661,0.0710659898477157,0,0.208846990572879,0.0130529369108049,0
"497","G0800410000302","08",1928,9.90564249944089,0.0431798008102245,21488924.3110374,42193941.674822,40688.4683460193,1.62753873384077,3.82471602452582,0.0244130810076116,0.447573151806213,0.309232359429747,4936.69117595418,38034232.7490278,415.665589266113,0.768981340142309,7.48198060679003,14.9639612135801,1.03625431404042,0.116386364994512,5286.75835211487,44782368.1667214,322.175310551953,1.61087655275976,5.79915558993515,11.5983111798703,0.803183049206018,0.805438276379882,7223.39598529217,9.54829807000873,0.124933037547575,22710867.8026583,"G0800410000302",0.730809128630705,0.0254149377593361,0,0.243775933609959,0,0
"498","G0800410000400","08",1064,10.0390574759629,0.0431798008102245,24555911.7712377,52176720.4499477,50315.0631147037,2.01260252458815,4.72961593278215,0.0301890378688222,0.55346569426174,0.382394479671748,6104.67629264388,45476347.6392133,496.998400463523,0.919447040857518,8.94597120834342,17.8919424166868,1.23901701235556,0.139159552129787,6321.21232185065,66372005.4561766,477.496442130767,2.38748221065383,8.5949359583538,17.1898719167076,1.190398630232,1.19374110532692,10705.8044800813,9.84508627156536,0.124933037547575,30558160.4962891,"G0800410000400",0.81484962406015,0,0,0.177631578947368,0,0.0075187969924812
"499","G0800410000500","08",972,10.1900421076828,0.0431798008102245,28558004.4353164,58987213.5942045,56882.5589143727,2.27530235657491,5.34696053795104,0.0341295353486236,0.6257081480581,0.432307447749233,6901.50399052193,52335397.5397832,571.95905597455,1.05812425355292,10.2952630075419,20.5905260150838,1.42589392654455,0.160148535672874,7274.62025802987,74580197.9331784,536.548186569629,2.68274093284814,9.65786735825332,19.3157347165066,1.33761462911808,1.34137046642407,12029.7859266217,10.0325611256866,0.124933037547575,36859250.6873836,"G0800410000500",0.801440329218107,0,0,0.19238683127572,0,0.00617283950617284
"500","G0800410000600","08",1265,10.1394106459467,0.0431798008102245,27148065.7454658,69791191.7260447,67301.0527734279,2.69204211093712,6.32629896070222,0.0403806316640567,0.740311580507707,0.511488001078052,8165.56943194723,50782529.719478,554.988193913554,1.02672815874007,9.98978749044396,19.9795749808879,1.38358556742649,0.155396694295795,7058.77163100744,74146470.7898687,533.427847409127,2.66713923704564,9.6017012533643,19.2034025067286,1.32983562359095,1.33356961852282,11959.8257384058,9.92649113985854,0.124933037547575,33149798.4805587,"G0800410000600",0.874308300395257,0.0102766798418972,0,0.109881422924901,0,0.00553359683794466
"501","G0800410000700","08",1499,10.0243657494626,0.0431798008102245,24197780.2584207,44751032.4887696,43154.3225542619,1.72617290217048,4.05650632010062,0.0258925935325572,0.474697548096881,0.327972851412391,5235.87080118604,48925017.8194432,534.687961131376,0.989172728093047,9.62438330036478,19.2487666007296,1.33297708710052,0.149712629116785,6800.57747690261,70575361.3296471,507.736412443504,2.53868206221752,9.13925542398307,18.2785108479661,1.26578687622166,1.26934103110876,11383.8057824721,9.8398939089597,0.124933037547575,30399902.668006,"G0800410000700",0.674449633088726,0.019346230820547,0,0.291527685123416,0,0.0146764509673115
"502","G0800410000800","08",1379,10.0389080199911,0.0431798008102245,24552242.0178199,48786830.6110075,47046.1240221866,1.88184496088746,4.42233565808554,0.028227674413312,0.517507364244053,0.357550542568618,5708.05918148788,48874853.0870913,534.139724673682,0.988158490646312,9.61451504412628,19.2290300882526,1.33161033361149,0.149559122908631,6793.60457910569,76348589.0074595,549.270424514097,2.74635212257049,9.88686764125375,19.7737352825075,1.36933116831364,1.37317606128524,12315.0274069032,9.84563178755179,0.124933037547575,30574835.0090488,"G0800410000800",0.736040609137056,0.00652646845540247,0,0.250906453952139,0,0.00652646845540247
"503","G0800410001101","08",758,9.82658970555014,0.0431798008102245,19855575.7160108,34201185.553115,32980.8925295227,1.31923570118091,3.10020389777513,0.0197885355177136,0.362789817824749,0.250654783224372,4001.53870971445,43968395.1767352,480.518405900802,0.888959050916483,8.64933130621443,17.2986626124289,1.1979323859107,0.134545153652225,6111.60692956619,68708273.7326253,494.304127572844,2.47152063786422,8.89747429631118,17.7949485926224,1.2323001900391,1.23576031893211,11082.6445530725,9.78924135921134,0.124933037547575,28898418.1101815,"G0800410001101",0.679419525065963,0,0,0.311345646437995,0,0.00395778364116095
"504","G0800410001104","08",1526,9.9558094013486,0.0431798008102245,22594455.7634954,44576150.1635232,42985.6800033975,1.7194272001359,4.04065392031936,0.0257914080020385,0.472842480037372,0.326691168025821,5215.40956913221,48355540.6800411,528.464303294367,0.977658961094578,9.5123574592986,19.0247149185972,1.31746150811286,0.147970004922423,6721.42015452572,62516640.0572169,449.760000411633,2.24880000205816,8.09568000740939,16.1913600148188,1.1212516810262,1.12440000102908,10083.9340412291,9.75282568104127,0.124933037547575,27864993.2498936,"G0800410001104",0.699868938401048,0.0111402359108781,0,0.277850589777195,0,0.0111402359108781
"505","G0800410001302","08",2542,9.99009561431015,0.0431798008102245,23382567.56659,41738167.6368511,40248.9562554012,1.60995825021605,3.78340188800772,0.0241493737532407,0.442738518809414,0.305892067541049,4883.36561351158,49710756.4940459,543.275081353915,1.00505890050474,9.77895146437046,19.5579029287409,1.35438477781531,0.152117022779096,6909.79515267238,64298046.9751282,462.575877518908,2.31287938759454,8.32636579534034,16.6527315906807,1.15320166265464,1.15643969379727,10371.2749770882,9.80637726946065,0.124933037547575,29397886.0058856,"G0800410001302",0.648308418568057,0.00708103855232101,0,0.307238394964595,0.004720692368214,0.010228166797797
"506","G0800410001900","08",2177,9.87256397504171,0.0431798008102245,20789730.3098399,34017997.545185,32804.2406414513,1.31216962565805,3.08359862029642,0.0196825443848708,0.360846647055964,0.24931222887503,3980.10571278664,42435334.6013376,463.764011730209,0.857963421700886,8.34775221114376,16.6955044222875,1.15616368124341,0.129853923284458,5898.51150958592,64501619.0168348,464.040424581545,2.32020212290773,8.35272764246782,16.7054552849356,1.15685277848179,1.16010106145386,10404.1111474155,9.75455705973289,0.124933037547575,27913279.8946204,"G0800410001900",0.559026182820395,0.00459347726228755,0,0.415250344510795,0,0.00597152044097382
"507","G0800410002000","08",2769,10.000960763692,0.0431798008102245,23638007.8415861,40886343.5384698,39427.5251094212,1.57710100437685,3.70618736028559,0.0236565150656527,0.433702776203633,0.299649190831601,4783.70219400096,49269860.2267995,538.456648235005,0.99614479923476,9.69221966823009,19.3844393364602,1.34237242404987,0.150767861505801,6848.51057152512,69638231.0106203,500.994467702305,2.50497233851152,9.01790041864148,18.035800837283,1.24897920798185,1.25248616925576,11232.6466620131,9.92531757514797,0.124933037547575,33110917.8658206,"G0800410002000",0.608884073672806,0.0346695557963164,0.0050559768869628,0.295774647887324,0.0144456482484651,0.0050559768869628
"508","G0800410002101","08",1816,9.84537143354184,0.0431798008102245,20232021.826467,30639194.6110764,29545.992874712,1.18183971498848,2.77732333022293,0.0177275957248272,0.325005921621832,0.224549545847811,3584.78576949593,44415914.0770561,485.409215941249,0.89800704949131,8.73736588694248,17.474731773885,1.21012517534153,0.13591458046355,6173.8120567108,60368063.9097913,434.302618056052,2.17151309028026,7.81744712500894,15.6348942500179,1.08271642681374,1.08575654514013,9737.36870864933,9.65988733034348,0.124933037547575,25391966.083838,"G0800410002101",0.555616740088106,0.0176211453744493,0.00550660792951542,0.410242290748899,0.00550660792951542,0.00550660792951542
"509","G0800410002102","08",1762,10.0371305094267,0.0431798008102245,24508638.912225,47672616.97543,45971.6653572132,1.83886661428853,4.32133654357804,0.0275829992143279,0.505688318929345,0.34938465671482,5577.69618612532,52980226.6925961,579.006215083781,1.07116149790499,10.4221118715081,20.8442237430161,1.44346249420387,0.162121740223459,7364.25151027086,65856337.6508199,473.78660180446,2.3689330090223,8.52815883248028,17.0563176649606,1.18114999829852,1.18446650451115,10622.6272630773,9.92510481874556,0.124933037547575,33103874.0553895,"G0800410002102",0.634506242905789,0,0,0.329171396140749,0.0153234960272418,0.0164585698070375
"510","G0800410002400","08",2682,9.9639808317465,0.0431798008102245,22779841.1866368,39012972.1622872,37620.995334896,1.50483981339584,3.53637356148023,0.0225725972009376,0.413830948683856,0.28591956454521,4564.5177429876,49139300.7966495,537.029800404904,0.993505130749072,9.66653640728827,19.3330728145765,1.33881529240943,0.150368344113373,6830.36281073428,52859177.7564043,380.281854362621,1.9014092718131,6.84507337852717,13.6901467570543,0.948042662926014,0.950704635906552,8526.18537210801,9.62700460248394,0.124933037547575,24570587.5663364,"G0800410002400",0.653989560029828,0.00559284116331096,0,0.325503355704698,0.0052199850857569,0
