"","GISJOIN","state_code","TOTALHH","TOTALPOP","BTUelec","BTUng","BTUlpg","BTUfo","BTUwood"
"75","G0800010009411",8,1265,3054,75531129163.7839,163382599886.935,0.000594810880082046,0.000305399999999993,0.0108683216839971
"76","G0800010009501",8,1176,3247,76575286289.4981,175809503448.628,0.00234868229717521,0.000324699999999992,0.00093362211981496
"77","G0800010009502",8,1518,4809,136758719236.896,313607597030.039,0.00419103649997865,0.000480899999999988,0.00184443391112038
"78","G0800010009553",8,1184,3728,94335118799.0003,194972952304.795,0.00151767071077803,0.000372799999999991,0.00263388184708031
"79","G0800010009603",8,2283,6645,152590022018.971,248850166902.432,0.00394587181286775,0.000664499999999983,0.00478784394595862
"80","G0800010009604",8,1891,4452,94013319807.1033,172287054966.902,0.00191385332536695,0.00044519999999999,0.00243243793638333
"81","G0800010009606",8,1078,2627,55243026507.4162,101271146910.372,0.00204642879599282,0.000262699999999994,0.00122988154191085
"82","G0800010009607",8,1831,5097,114335064702.383,193654816741.297,0.00204556002223392,0.000509699999999987,0.00451135660491249
"83","G0800010009608",8,1340,3198,82575569066.036,186117446589.375,0.00122382961081487,0.000319799999999993,0.0047714014410168
"84","G0800010009751",8,1324,3807,90163986904.2632,180496747175.595,0.00201484755696099,0.00038069999999999,0.0107873472605911
"85","G0800010009752",8,1034,3468,85589346900.8613,180749994325.41,0.00106821297728911,0.000346799999999991,0.00430853972870766
"86","G0800010015000",8,1173,2996,76657774609.5436,182933537757.679,0.00195882973564841,0.000299599999999994,0.0146749841183448
"87","G0800010060000",8,1900,5484,174082485867.861,315253162290.472,0.00140281743939464,0.000548399999999984,0.00289622622236901
"88","G0800010060100",8,2415,7809,230541943119.544,542676866682.683,0.00343281520417228,0.00078089999999998,0.0167075719963933
"89","G0800010060200",8,1767,4204,80594427070.4323,137761702927.251,0.000795286073134166,0.000420399999999991,0.00320137840626667
"90","G0800030960000",8,674,1807,51189154338.0854,73847291194.3989,25222797.7340272,0.000180699999999995,4575.55752898905
"91","G0800030960100",8,846,2493,75743146897.1619,119018412397.983,34385.9062786,0.000249299999999994,1318.51741377216
"92","G0800030960200",8,2653,6476,148400302967.887,262076782933.082,0.0123152828993837,0.000647599999999986,0.0385086629395286
"93","G0800030960300",8,1980,5668,135700328451.147,246096160179.362,0.0958580728581128,0.000566799999999988,0.0714692875676407
"94","G0800050004951",8,1368,2273,34701693530.3152,50508672441.5731,0.0006251489408788,0.000227299999999995,0.000379653926358053
"95","G0800050004952",8,1646,2897,44178793433.3969,65796980860.7303,0.000983210090323078,0.000289699999999994,0.000506876595582978
"96","G0800050005551",8,1117,2943,65554773899.1056,134762073173.845,0.00254580038733218,0.000294299999999994,0.00397432566293417
"97","G0800050005552",8,1285,2803,65685623158.3479,111723820336.214,0.0347981268005084,0.000280299999999994,0.00262506350020684
"98","G0800050005553",8,1550,4098,99266893062.871,191532645720.615,0.00212200509082334,0.000409799999999991,0.00405948180584958
"99","G0800050005611",8,1926,5451,172806270109.27,379835959755.235,0.00232609469311156,0.000545099999999984,0.00349282976608258
"100","G0800050005612",8,1522,3840,105092633338.084,202053605030.714,0.00240817115338089,0.00038399999999999,0.00329875720183342
"101","G0800050005614",8,1297,3190,95725143795.7149,234804624056.881,0.00104542324561172,0.000318999999999992,0.00199978534246762
"102","G0800050005619",8,1826,4833,146982963411.102,307723993966.048,0.00154296362222796,0.000483299999999988,0.00593770505328405
"103","G0800050005620",8,1692,3022,51732523123.5763,83745965107.327,0.000760872622135479,0.000302199999999993,0.00121722113468631
"104","G0800050005622",8,1045,2572,78188502688.6661,142204689857.058,0.000557172326409414,0.000257199999999994,0.000922472856391577
"105","G0800050005623",8,1699,4424,134806473451.762,260772116039.48,0.00121383897791493,0.000442399999999989,0.00417111626092539
"106","G0800050005624",8,869,2804,105522283019.207,229243932456.911,0.000850839854791925,0.000280399999999992,0.00692410864138963
"107","G0800050005625",8,1250,3204,86110901981.9687,168386160280.07,0.00106330997878916,0.000320399999999993,0.00559452696405752
"108","G0800050005626",8,1653,3928,96100385411.2896,161731789015.091,0.000511254062952633,0.000392799999999991,0.00648305733507706
"109","G0800050005627",8,1828,4733,152599608125.769,299667204527.976,0.00154719633492543,0.000473299999999988,0.0173704666552007
"110","G0800050005628",8,2273,5820,166892694207.723,307771119935.414,0.00105305564156747,0.000581999999999987,0.0115886829755557
"111","G0800050005629",8,836,2538,93909415022.9463,199865353978.918,0.000540393502868741,0.000253799999999992,0.00396413481595634
"112","G0800050005630",8,2233,6009,173277041913.191,342330683953.438,0.00106864005190504,0.000600899999999983,0.0574406353696917
"113","G0800050005631",8,1247,3462,111150405208.403,234944217147.763,0.000773727735532935,0.00034619999999999,0.0161084427530682
"114","G0800050005632",8,1257,3355,98492872858.408,199305814282.014,0.00045920696578733,0.000335499999999989,0.0206994239901528
"115","G0800050005633",8,1330,3070,85900251988.2681,177447090569.398,0.000592978531897578,0.000306999999999992,0.00460286177193018
"116","G0800050005634",8,1627,3173,71373787622.6025,147282584797.857,0.000995187106156148,0.000317299999999993,0.00561824928369218
"117","G0800050005635",8,1988,4938,145594929486.48,239972430668.642,0.000699915181766596,0.000493799999999987,0.0202534748805872
"118","G0800050005700",8,1822,3888,82099734305.2169,127284856031.307,0.00311761769994539,0.000388799999999992,0.00174640017508543
